id_restaurants,id_user,date_review,review_message,rating_overall,rating_recent,rating_food,rating_service,rating_ambience,noise_level,would_recommend,loved_for,filters
2243794,89276,2000-1-12,Voluptatem hic similique quis dolore consequuntur quidem vero. Nisi aperiam distinctio earum laudantium voluptatum dignissimos perspiciatis. Eos ea sint nulla non similique qui. Eum sed placeat est corrupti voluptas eaque qui rerum.,3,3,4,1,2,do not recall,0,Great for catching up,lunch
762041,458430,2000-1-20,Eum quam nesciunt quas. Quo fugiat voluptatem eaque. Eveniet corrupti qui accusantium harum nam excepturi. Vero in officiis. Optio sed quidem debitis.,4,5,4,5,1,quiet,0,Great for catching up,breakfast
204057,133421,2000-2-17,Qui vel vitae. Nam omnis ea aut. Beatae aperiam enim dolore harum aut iusto omnis et.,5,5,5,1,2,do not recall,0,Great for brunch,breakfast
4066152,152565,2000-5-25,Est dolorem expedita commodi esse. Ab aliquid sed deserunt pariatur provident et ut est vel. Asperiores omnis et qui ut non mollitia.,3,4,5,1,1,do not recall,0,Great for catching up,drinks
7805859,7048,2000-5-23,Qui assumenda voluptas repellat voluptates non neque. Debitis rerum eos temporibus aperiam. Blanditiis unde et quia qui repellendus consequatur ducimus error quidem. Consequatur nisi temporibus quia possimus ut occaecati similique dignissimos voluptas.,2,4,3,5,4,quiet,0,Great for families,lunch
1041019,313749,2000-7-6,Architecto eos quisquam enim sunt id. Sit natus autem qui a cupiditate non eum exercitationem. Neque excepturi pariatur esse. Consequatur alias quos sed quos.,3,1,5,5,3,energetic,0,Great for couples,breakfast
2703990,276551,2000-11-6,Ut est reprehenderit error excepturi labore veritatis cupiditate. Dolor illum eveniet et dolores. Et consequatur exercitationem harum nostrum dolor id. Ipsa ratione et et.,4,1,4,4,1,energetic,0,Great for catching up,lunch
7140875,355460,2000-4-5,Dolores et odit eum dolorum voluptatem optio accusantium. Odit hic non provident necessitatibus modi quae sequi cupiditate deleniti. Cumque tempore id cum aut dicta. Cupiditate quia excepturi non repellendus quam quos quisquam. Laboriosam consequuntur quis ut ut ex.,5,1,4,2,2,moderate,0,Great for singles,drinks
875201,77895,2000-4-3,At provident doloremque quasi velit veniam unde omnis iure. Atque at quisquam deserunt quia voluptas enim. Et at rem delectus et quibusdam quia fugit aut animi. Harum eaque at ipsum sunt quidem eos.,4,2,4,5,4,moderate,0,Great for catching up,drinks
4152068,435504,2000-4-5,Earum autem officiis autem voluptatum. Sit excepturi fugiat quis. Minus debitis qui deserunt eum occaecati amet molestiae nemo. Omnis possimus error rerum.,5,5,4,1,1,moderate,0,Great for couples,brunch
1067038,36039,2000-11-14,Non occaecati dolor quo autem omnis aliquid ad doloribus. Consequatur nostrum autem aut. Voluptatem qui ab.,4,3,3,3,4,energetic,0,Great for brunch,drinks
1089087,423333,2000-4-5,Sequi itaque dignissimos qui ratione. Sit cumque qui laudantium libero hic. Dolores pariatur quia laborum dolorem. Molestiae qui consequuntur velit aut temporibus velit.,2,4,5,4,1,quiet,0,Great for singles,lunch
2883305,41832,2000-12-26,Sit velit repellat et veritatis et error aliquam. Dicta amet harum nesciunt temporibus qui voluptatem sunt. Eligendi sunt ut. Impedit quod excepturi qui vel ut.,4,4,2,1,4,energetic,0,Great night scene,drinks
6143586,292386,2000-8-5,Nostrum officiis odio ea voluptatem quis. Quasi est eos voluptas recusandae ad. Et dolores error laborum. Debitis sapiente eum fugiat ut illum cupiditate esse. Iure veniam fuga nesciunt natus veniam enim et ut. Error quas dolorem ratione nesciunt molestiae et reprehenderit.,3,2,1,5,4,moderate,0,Great for couples,live music
8975132,343329,2000-2-14,Odio quasi molestiae. Aut aut saepe est eum laudantium qui ut natus voluptas. Accusamus maxime non dolorem voluptas esse blanditiis dolorem aliquid. Fugiat quos ex quia est sunt eum numquam iste. Voluptas laboriosam aspernatur hic necessitatibus repellat.,2,1,2,2,1,quiet,0,Great for brunch,breakfast
4254354,60715,2000-11-8,Vitae ea eos. Vitae et sit placeat error voluptatibus quis. Consequuntur id tempora enim ut sequi provident delectus blanditiis aliquid.,1,2,4,5,2,do not recall,0,Great for brunch,brunch
9910070,9424,2000-8-6,Qui architecto temporibus. Dolorum dicta molestias quia porro est libero ut. Ipsa voluptatem earum id nam.,1,1,4,2,1,moderate,0,Great for brunch,breakfast
2782682,108592,2000-8-25,Numquam nam quia esse alias pariatur nesciunt molestias perferendis. Ipsam provident nam. Autem et tempora dolorem accusantium quaerat quis iusto.,3,1,1,2,3,quiet,0,Great for families,drinks
8473966,51690,2000-10-9,Iste nesciunt incidunt explicabo provident est enim. Id molestiae odio. Eligendi suscipit laborum accusamus suscipit quo commodi ea. Qui vel ipsum aut sequi qui. Eius ad eius ullam illo nam porro. Explicabo quos quisquam doloribus voluptatem quo nam accusantium.,5,3,3,2,3,energetic,0,Great for catching up,lunch
1094164,352099,2000-10-2,Est velit iusto reiciendis amet. Qui sunt qui incidunt minus molestias quibusdam commodi doloremque molestiae. Et eius corporis sint earum natus velit. Consequatur delectus deleniti et molestiae iusto sed. Vel sapiente eius quibusdam quis eos ex saepe rerum incidunt.,1,5,5,3,2,energetic,0,Great for brunch,lunch
1756597,279146,2000-8-12,Et ea numquam eos rerum laudantium doloremque iusto et. Quae rerum eum voluptas corporis enim omnis aut dolor. Voluptate eos quisquam dicta reiciendis illum id nemo perspiciatis voluptas. Praesentium maiores debitis ut et consequatur veniam aliquid ut et. Voluptates et consequuntur hic. Aliquam quia adipisci et error.,5,5,4,4,5,do not recall,0,Great for catching up,dinner
3370574,152130,2000-1-8,Amet minima atque voluptas. Repellat et ea deleniti. Sed ut quia atque maiores earum est.,4,4,1,2,4,energetic,0,Great for brunch,lunch
2640026,169836,2000-1-25,Distinctio minus libero dolores. Voluptatem sed sit eos pariatur architecto quia expedita. Similique voluptas nam quo aut libero. Quia fuga praesentium illo labore.,4,1,4,2,2,quiet,0,Great night scene,drinks
5878951,446685,2000-10-21,Ad veritatis officia. Doloremque consequatur ipsum. Et ex et iusto alias. Omnis rerum et. Sit quo fuga quibusdam eaque. Optio tempora repellendus inventore.,4,2,3,3,5,quiet,0,Great night scene,live music
4762180,167897,2000-7-14,Qui vel vitae. Nam omnis ea aut. Beatae aperiam enim dolore harum aut iusto omnis et.,3,2,4,1,5,quiet,0,Great for couples,dinner
4493502,146954,2000-12-4,Doloribus dolorem voluptas eligendi totam qui aut. Magni aspernatur qui recusandae aut et inventore. Sapiente doloribus sunt dolore distinctio.,4,1,5,5,5,moderate,0,Great for couples,lunch
9156194,293222,2000-10-25,Beatae pariatur ipsa non est quaerat quo recusandae. Et itaque et amet deserunt eum optio recusandae quas molestiae. Vel sed est vel enim. Vero similique dolores et. Hic aut est.,2,4,3,2,3,energetic,0,Great for singles,dinner
9284283,383522,2000-10-23,Illum expedita expedita cumque quae culpa et ipsam. Sit aut sint fuga vel mollitia dolor. Fugit est eius sapiente ipsa repellat qui optio quasi. Sequi quo illo odit et at sit voluptas.,4,3,5,1,4,moderate,0,Great for catching up,drinks
7105869,453520,2000-6-5,Sunt rerum aut qui ex ut ullam aspernatur officiis. Omnis cum nulla eum laboriosam inventore facere corrupti autem repudiandae. Quam consequatur eaque tempora nemo voluptatibus aut voluptatibus. Quos delectus corporis dignissimos fugit inventore et doloribus.,1,4,4,5,3,quiet,0,Great for couples,dinner
2689317,59979,2000-10-17,Accusantium qui totam harum reiciendis reprehenderit. Nisi et est. Et est repellat quia eum voluptatem veniam.,2,3,1,2,5,do not recall,0,Great for brunch,dinner
6717779,170339,2000-7-21,Inventore temporibus et amet. Libero dolorum adipisci et totam molestias. Quidem perspiciatis error quae excepturi. Non quas voluptas ipsum assumenda autem quidem non laborum molestiae.,1,2,3,5,3,quiet,0,Great for brunch,lunch
1412339,282397,2000-12-4,Quo tempora error sit magnam. Omnis ut ex deserunt debitis maiores. Natus et maiores natus et in qui. Maxime sed sunt minima eum similique. Quidem blanditiis delectus. Porro quam sunt labore rerum ut omnis temporibus.,5,2,1,2,5,quiet,0,Great night scene,drinks
8256987,111546,2000-4-12,Eum totam repudiandae deleniti aut itaque voluptatem. Rerum non architecto vel. Libero laudantium modi excepturi voluptatem non fugiat id ipsam. Dolorem labore et quia exercitationem ipsum. Neque ut et.,3,1,4,4,2,do not recall,0,Great for families,dinner
2621524,228028,2000-8-8,Et fuga sunt id corporis delectus aut rem consequatur. Nobis possimus corrupti dicta est praesentium. Vero beatae quia. Placeat quod id autem ratione molestiae id qui quidem. Aut vel quis corrupti eligendi. Fugit maxime asperiores.,5,2,2,4,3,energetic,0,Great night scene,drinks
8969298,378231,2000-1-27,Asperiores earum commodi delectus delectus ut. Repellat sapiente quia aliquid accusamus provident. Deserunt earum ipsam voluptatibus saepe atque qui quaerat ea. Error eaque qui beatae omnis sit quia voluptatem exercitationem sunt.,3,5,3,2,4,moderate,0,Great night scene,live music
5129272,362452,2000-7-2,Sit voluptatem excepturi alias repellat quasi saepe et nihil quo. Quo repellat labore. Distinctio eveniet quia minus aut magnam. Ut voluptatem magni. Quibusdam sit aspernatur et quisquam deserunt hic sit id alias.,1,4,1,4,1,do not recall,0,Great for couples,live music
8303586,172725,2000-4-23,Tempore ut omnis consectetur rerum. Natus aut in quae aut. Maiores alias et. Consectetur laborum quo aut architecto sit ipsa. Omnis id et voluptatem repellendus a deserunt enim.,3,1,1,5,2,do not recall,0,Great for singles,lunch
7298002,298064,2000-4-4,Autem asperiores id fugiat dolor sed aut ut. Sint beatae voluptatibus qui facilis dolore necessitatibus modi quia nihil. Repellendus nulla expedita voluptatem ut. Ullam quasi eos. Aperiam dolores quidem est ut sequi enim dolorem itaque deserunt. Et laboriosam porro recusandae quidem.,5,2,2,3,3,energetic,0,Great for families,breakfast
7321818,314994,2000-6-24,Et aut ea at autem enim. Id itaque hic quo. Corporis impedit labore et.,1,5,3,4,1,moderate,0,Great night scene,brunch
5104284,21071,2000-10-22,Et et qui et consequuntur voluptas fugit et cupiditate iste. Qui ut est tempore. Magni nihil quibusdam vero consequuntur incidunt vel quidem. Praesentium inventore reprehenderit ducimus ut fuga sed eos. Ipsam rerum voluptas recusandae cumque alias.,4,5,5,4,4,quiet,0,Great for brunch,dinner
6316682,43198,2000-3-6,Quia deserunt voluptatum occaecati ullam. Tempora et molestias. Dolores ad vitae. Mollitia animi velit quae possimus perspiciatis dolor exercitationem quod dolorem. Voluptatem non dignissimos ratione consequuntur facere optio.,3,4,1,2,4,do not recall,0,Great for catching up,dinner
7619487,27018,2000-9-28,Nisi et consequatur. Ducimus voluptatem quo eligendi occaecati eaque animi repellendus perspiciatis iure. Magni et cum odio animi velit ipsam qui eos. Fugiat et et. Voluptatum esse aperiam ipsa magni ea deserunt. Eum quia quia omnis odit sunt.,3,2,5,4,5,moderate,0,Great for couples,lunch
123485,354262,2000-9-16,Sed cumque at neque. Aut aut et. Facere in voluptatem. Ab natus quis et est asperiores ad harum velit harum. Perspiciatis aliquid quam aut.,2,3,3,1,2,do not recall,0,Great for singles,lunch
9315678,268319,2000-1-14,Animi et non et sint id. Architecto omnis qui et esse. Est repudiandae nulla et. Autem pariatur facere. Fugiat non soluta laudantium deleniti velit quo. Sed omnis id ab facere sunt sapiente excepturi unde.,4,3,4,1,1,do not recall,0,Great for singles,dinner
2822497,131501,2000-6-4,Sint nobis tenetur magni dolorum rerum officia voluptatibus quaerat. Natus totam est inventore distinctio. Vitae molestiae a aut minus. Velit voluptas eum doloremque id aut nihil similique non.,1,2,5,5,4,quiet,0,Great for brunch,live music
5119956,83224,2000-12-12,Quia molestias nihil modi minima et voluptas occaecati. Nam modi quos deleniti sit aut a aut veniam sequi. Libero facere ab voluptate sit eos vel cupiditate asperiores ducimus. Provident libero sunt odit.,2,5,1,5,3,energetic,0,Great for singles,breakfast
337560,51286,2000-9-18,Inventore provident mollitia consequatur laboriosam occaecati tempora. Blanditiis atque sed. Aspernatur accusantium et. Et accusantium autem. Esse magnam similique voluptatum hic eos voluptas. Quo aut blanditiis necessitatibus.,3,4,2,3,5,energetic,0,Great for catching up,lunch
4247012,253274,2000-12-19,Aut quibusdam iste deserunt dignissimos libero. Sint est et totam voluptate. Deserunt omnis praesentium officia aut modi omnis. Ut modi commodi laudantium. Fuga voluptatibus dolores. Ipsum sit harum.,4,3,4,3,5,do not recall,0,Great for families,breakfast
6156980,469917,2000-7-14,Quia atque eum et optio dolorem inventore vel consequatur. Explicabo eum ducimus vero quo asperiores commodi. Perferendis aliquid omnis et suscipit qui eveniet voluptatem dolores. Nisi id ut omnis tenetur fugiat aliquam consectetur earum in. Saepe ipsa vitae vero quia accusamus quia eos reiciendis.,4,5,5,3,2,energetic,0,Great for couples,lunch
3988924,116178,2000-12-12,Blanditiis ipsam illo placeat quos magnam aliquid. Ullam iste veritatis dolores qui. Eos qui omnis quo deserunt aspernatur. Error cum provident labore non occaecati maiores autem amet et.,4,1,2,5,1,energetic,0,Great for families,lunch
4212409,474303,2000-5-3,Vel et aperiam ullam corporis est nihil eligendi ut. Excepturi voluptate aut officiis nulla. Modi minima soluta et minus aut eveniet dolorum doloremque.,5,1,2,2,3,do not recall,0,Great for couples,breakfast
9766629,389876,2000-8-19,Atque reiciendis velit corrupti. Porro necessitatibus nesciunt sunt corporis cumque. Architecto ut ea aut ducimus mollitia omnis at aut quidem. Dolores dignissimos quia nemo.,4,3,3,1,2,quiet,0,Great for brunch,drinks
2663013,222741,2000-8-25,Provident hic quaerat iste ipsum vel ad soluta enim. Reprehenderit qui qui minima ratione facere maiores sint quae nihil. Consectetur quos quae quia maxime aspernatur. Odit id unde suscipit blanditiis. Quidem similique tempora.,2,1,3,5,3,do not recall,0,Great for catching up,dinner
47743,40965,2000-8-3,Ullam rerum nulla dolorum non provident dignissimos sit omnis sunt. Deserunt nihil et omnis molestias. Culpa totam aperiam ut voluptas qui qui aliquid. Sequi debitis ut. Asperiores quis deserunt eos itaque.,2,3,1,2,3,do not recall,0,Great for families,brunch
7064677,159993,2000-8-28,Vel distinctio vero ut blanditiis omnis veritatis ducimus non laboriosam. Occaecati odio et. Occaecati sed itaque fuga. Sint nam amet sed dolorem. A repudiandae et facere ipsum incidunt perferendis.,2,1,4,2,3,do not recall,0,Great for catching up,breakfast
9926839,334161,2000-2-16,Delectus veritatis ex. Dolorum magni soluta quasi quam quaerat eum eum temporibus nesciunt. Expedita sequi et. Et voluptas est et atque perferendis possimus qui sit. Sit quaerat quidem sint sunt aliquam dolorem officia error delectus. Exercitationem quod ab et dolores velit quod rem rerum.,3,4,5,3,3,moderate,0,Great for singles,live music
7332334,180651,2000-3-3,Rem dignissimos quia aperiam recusandae excepturi autem. Rerum pariatur libero. Debitis dolores molestiae voluptas. Id enim dolorum. Voluptatibus voluptatum commodi nesciunt labore culpa commodi.,3,5,5,5,3,do not recall,0,Great for brunch,lunch
8538265,153788,2000-7-23,Quaerat dolores et rerum dolor omnis quo sint sapiente facere. Ut corrupti quia. Est id enim dolore iure eaque est qui.,1,4,1,3,2,do not recall,0,Great for couples,drinks
534125,223025,2000-7-8,Quibusdam non sit. Iusto facere et sunt voluptas ex dolor. Quisquam ut laborum est et.,1,1,5,3,1,moderate,0,Great night scene,live music
4413978,243009,2000-11-15,Rerum voluptatem vel eveniet nam nostrum vitae. Explicabo sapiente vel. Aut omnis porro. Non qui nulla. Ullam aspernatur blanditiis a incidunt unde quae omnis.,5,2,3,3,1,energetic,0,Great for catching up,dinner
4680811,293596,2000-10-25,Id odio aut quia animi voluptatibus ut. Quaerat qui ipsam aut ut. Cumque aut quis facere nesciunt rerum veritatis magnam. Harum et iusto ratione voluptatibus mollitia sint. Velit tempora dolore enim ut.,2,5,4,3,1,do not recall,0,Great for singles,breakfast
4884467,262521,2000-10-25,Qui sit quo atque id. Aliquid reprehenderit enim quos fugiat iure. Ea non consequatur aperiam id et cum quia nemo atque.,1,1,4,1,5,energetic,0,Great for brunch,breakfast
9407736,415779,2000-11-2,Dolorem recusandae perferendis cum et dolores sit placeat possimus ratione. Itaque deserunt consequuntur sed. Tempora ducimus nesciunt quae quo vel et est aliquid odit. Nihil in numquam et aspernatur et voluptatem eligendi rerum dolores.,5,3,4,3,5,quiet,0,Great for catching up,brunch
9935874,424161,2000-2-4,Vel et aperiam ullam corporis est nihil eligendi ut. Excepturi voluptate aut officiis nulla. Modi minima soluta et minus aut eveniet dolorum doloremque.,5,3,5,4,2,do not recall,0,Great for families,breakfast
7429434,452167,2000-11-27,Aperiam aliquam temporibus repellendus nesciunt. Et corporis autem vel voluptatum omnis est odit. Ipsa quaerat id similique perferendis quo dolorem. Ea quas magnam est.,2,4,4,5,3,moderate,0,Great for families,drinks
4680762,269729,2000-2-14,Aut ea fuga modi consequatur labore sunt et nesciunt doloremque. Sed vel at saepe ut et exercitationem et cupiditate autem. Sapiente sapiente voluptas et ipsam voluptates provident id. Et consectetur illum in.,5,1,1,5,4,energetic,0,Great night scene,dinner
9308608,237621,2000-8-2,Occaecati sint blanditiis ipsum ullam qui voluptatem perspiciatis atque. Sunt placeat et et eligendi id. Adipisci ex quis saepe porro. Molestias eos impedit aut atque. Fugiat quia rerum natus ratione magni officia iusto libero eos. In voluptatibus esse.,3,4,4,2,4,moderate,0,Great for catching up,breakfast
284220,279662,2000-1-23,Consequatur id cupiditate nobis maiores esse magni consequuntur mollitia et. Consequatur ea quis molestiae magnam aut odit quo provident. Blanditiis assumenda tempora impedit recusandae molestiae architecto perspiciatis. Optio iste voluptatibus ut non odit.,5,4,1,3,2,energetic,0,Great night scene,breakfast
5439578,235329,2000-11-17,Soluta quas quos beatae velit qui possimus. Est omnis similique voluptates accusantium praesentium velit repudiandae. Non nam et molestiae at ut illum. Modi nisi esse consequatur dignissimos vel minus. Illo magnam impedit quia qui tempora ut.,2,1,2,5,4,quiet,0,Great for brunch,dinner
6905091,69553,2000-8-9,Nisi laborum amet at aut dolores sit iusto et. Magnam et voluptate quaerat et et eligendi natus. Laborum dolore omnis. Rerum sapiente est quas quam ipsum. Vel et omnis ea consequatur qui ex amet ex. In sit autem qui maiores.,3,4,4,3,3,energetic,0,Great for singles,breakfast
4300074,379507,2000-12-6,Odio quasi molestiae. Aut aut saepe est eum laudantium qui ut natus voluptas. Accusamus maxime non dolorem voluptas esse blanditiis dolorem aliquid. Fugiat quos ex quia est sunt eum numquam iste. Voluptas laboriosam aspernatur hic necessitatibus repellat.,1,1,4,5,4,energetic,0,Great for catching up,lunch
1712523,222985,2000-8-10,Pariatur perspiciatis asperiores aliquid praesentium sint molestias sint velit est. Inventore eveniet velit debitis culpa blanditiis magni illum quisquam. Et repudiandae nemo alias debitis architecto repellendus illum vitae. Quos sed perspiciatis officia nihil facere corporis distinctio. Non omnis illo sunt est ut illo quasi dolorem neque. Iste voluptatem eligendi voluptates et labore eaque et enim.,3,1,5,5,2,moderate,0,Great for families,live music
9543490,181710,2000-6-6,Beatae pariatur ipsa non est quaerat quo recusandae. Et itaque et amet deserunt eum optio recusandae quas molestiae. Vel sed est vel enim. Vero similique dolores et. Hic aut est.,2,1,5,3,4,quiet,0,Great for couples,brunch
1563357,480417,2000-10-24,Est eos fugit voluptatem rerum temporibus voluptatum exercitationem. Doloribus eveniet consequuntur voluptatem modi. Ipsam rerum quaerat ipsum. Cumque consequatur et enim impedit optio quos est autem nam. Vitae perferendis sint. Soluta dolor consequatur voluptas eos aut labore.,3,5,4,5,5,energetic,0,Great for families,dinner
1719086,478299,2000-6-9,Qui vel vitae. Nam omnis ea aut. Beatae aperiam enim dolore harum aut iusto omnis et.,3,4,2,5,4,moderate,0,Great for couples,live music
5109350,197481,2000-12-25,Saepe aperiam vero distinctio. Consequatur cumque provident facere quod quidem quis aut voluptas ad. Quasi dolorem consequuntur accusantium omnis.,2,5,5,1,4,quiet,0,Great for singles,live music
6038491,104752,2000-12-14,Inventore voluptatem quasi consequuntur sed tempora quod quaerat. Aliquam voluptatum et voluptatem asperiores consequuntur voluptates reiciendis. Tempora amet aperiam delectus itaque dolorum laboriosam odio. Sint quas accusantium voluptatem voluptatem.,1,4,3,5,2,do not recall,0,Great for catching up,live music
8319265,344033,2000-4-22,Rerum voluptatibus officiis optio molestiae. Tenetur facilis illo voluptate commodi ab voluptatibus quidem debitis. Nulla tempore totam natus ea aut recusandae blanditiis. Quo et velit voluptas quasi saepe aperiam. Autem consequatur accusantium. Iste facere ducimus aut dolores.,3,2,5,5,2,moderate,0,Great for singles,drinks
2516474,92197,2000-8-8,Maiores architecto ut officia rerum ex. Hic in nam et velit quisquam laudantium nesciunt molestias quae. Ipsam voluptatum omnis ullam autem ullam tenetur voluptatem. Est rerum eos ipsam incidunt aliquam distinctio. Nihil qui reprehenderit provident nulla enim. Voluptatum adipisci nobis est.,2,2,4,4,4,do not recall,0,Great for couples,lunch
3584630,131788,2000-2-14,Fuga et voluptas. Perspiciatis beatae soluta repellendus porro. Sit quae incidunt maxime praesentium modi eos commodi nesciunt. Vero ratione in et quos qui. Eaque tenetur facilis voluptates voluptatem explicabo. Eum sint magnam fuga ipsum.,3,4,1,1,5,energetic,0,Great for brunch,live music
5224376,126666,2000-1-7,Quam distinctio hic a quo quia inventore provident accusamus. Quia sapiente natus nulla. Quo provident unde aut commodi unde et eligendi. Molestiae esse accusamus numquam ut id voluptates.,4,2,1,5,3,moderate,0,Great night scene,live music
2523775,25571,2000-6-28,Voluptate veritatis corrupti. Quis nesciunt aut sunt. Numquam est ipsam dolore praesentium libero aut non. Et perferendis tenetur maxime necessitatibus nam doloribus perspiciatis.,2,4,4,3,1,energetic,0,Great for families,breakfast
3083586,281459,2000-12-15,Quisquam praesentium dolor ut omnis ut molestiae in et. Sint excepturi et corporis. Explicabo voluptate quis harum inventore modi tempore.,4,3,2,2,2,energetic,0,Great night scene,dinner
1838083,469128,2000-5-9,Necessitatibus itaque tempore similique dolorem excepturi neque doloremque explicabo. Impedit adipisci dolores aliquid quas a. Amet exercitationem earum. Qui voluptas deleniti id ut voluptas culpa. Rerum sit cumque magnam et aut dolores sed id nam.,3,3,4,5,5,moderate,0,Great for brunch,live music
3273884,210590,2000-3-12,Consectetur ut nihil possimus a dolores repellendus cupiditate assumenda. Magni sit dicta ut ut rerum dolorem at nulla. Aperiam fugit minus. Molestiae omnis recusandae laborum autem quo. Dolor voluptate excepturi. Ad totam libero officia voluptas ut ea.,4,2,4,3,2,moderate,0,Great night scene,breakfast
